"INST_ID","INST_Name","Address","City","State","Zip","Longitude","Latitude","Sector","Size","LandGrant","Carnegie","2020ADM_Rate","2020ENR_Rate","2019ADM_Rate","2019ENR_Rate","2018ADM_Rate","2018ENR_Rate","2017ADM_Rate","2017ENR_Rate","2016ADM_Rate","2016ENR_Rate","2015ADM_Rate","2015ENR_Rate","Head_21_TOTAL","Head_21_UG","Head_21_GR","Head_20_TOTAL","Head_20_UG","Head_20_GR","Head_19_TOTAL","Head_19_UG","Head_19_GR","Head_18_TOTAL","Head_18_UG","Head_18_GR","Head_17_TOTAL","Head_17_UG","Head_17_GR","Head_16_TOTAL","Head_16_UG","Head_16_GR","FTE2020","FTE2019","FTE2018","FTE2017","FTE2016","FTE2015","F2020_Ret","F2019_Ret","F2018_Ret","F2017_Ret","F2016_Ret","F2015_Ret","GR2020","GR2019","GR2018","GR2017","GR2016","GR2015","2020S:F","2019S:F","2018S:F","2017S:F","2016S:F","2015S:F","IN_2122_ON","OUT_2122_ON","IN_2021_ON","OUT_2021_ON","IN_1920_ON","OUT_1920_ON","IN_1819_ON","OUT_1819_ON","IN_1718_ON","OUT_1718_ON","IN_1617_ON","OUT_1617_ON","IN_1516_ON","OUT_1516_ON","UG_TOTAL_1920","UG_AID_PERC_1920","UG_PELL_PERC_1920","UG_TOTAL_1819","UG_AID_PERC_1819","UG_PELL_PERC_1819","UG_TOTAL_1718","UG_AID_PERC_1718","UG_PELL_PERC_1718","UG_TOTAL_1617","UG_AID_PERC_1617","UG_PELL_PERC_1617","UG_TOTAL_1516","UG_AID_PERC_1516","UG_PELL_PERC_1516","UG_TOTAL_1415","UG_AID_PERC_1415","UG_PELL_PERC_1415","FY20_Endow","FY19_Endow","FY18_Endow","FY17_Endow","FY16_Endow","FY15_Endow"
218733,"South Carolina State University","300 College St NE","Orangeburg","SC","29117-0001",-80.848722,33.497968,"Public","1,000 - 4,999","Yes","Master's Colleges & Universities: Small Programs",0.940856777493606,0.162759089364594,0.66438616495629,0.212242562929062,0.532357247437775,0.297579757975798,0.782625942086474,0.29954384186518,0.862311204776958,0.255804480651731,0.948875255623722,0.202044989775051,2625,2235,390,2752,2381,371,3283,2655,628,3205,2728,477,3208,2760,448,3342,2875,467,2117,2281,2638,2683,2652,2717,359,475,561,614,490,632,34,36,38,36,38,36,14,15,16,17,17,17,30060,40750,30060,40750,30060,40750,30060,40750,29740,40120,29420,39500,29088,38856,2155,90,73,2430,83,72,2524,82,73,2529,84,74,2650,77,67,2791,87,75,12502388,10839468,10642232,10160400,8990964,1017846
219347,"South Dakota School of Mines and Technology","501 E Saint Joseph St","Rapid City","SD","57701-3995",-103.205753,44.075439,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.855530474040632,0.398416886543536,0.765957446808511,0.40625,0.833218470020675,0.379652605459057,0.833910034602076,0.384232365145228,0.845029239766082,0.429930795847751,0.842461122379986,0.315753887762001,2857,2443,414,3056,2622,434,3076,2652,424,3202,2732,470,3360,2885,475,3241,2793,448,2109,2236,2297,2425,2451,2892,467,455,459,492,495,591,50,50,46,51,53,45,13,15,15,15,15,15,26710,31130,25450,29830,25980,30290,25020,29280,24590,28770,24880,29040,24470,28240,2202,71,20,2304,61,20,2421,58,22,2435,60,22,2872,52,21,2471,63,27,77193803,69986653,65544260,60398612,53685144,55291746
219356,"South Dakota State University","1004 Campanile Ave","Brookings","SD","57007-1898",-96.782139,44.317485,"Public","10,000 - 19,999","Yes","Doctoral Universities: High Research Activity
",0.889413988657845,0.443570669500531,0.900358300631292,0.402311919651317,0.92430426716141,0.437575270975512,0.913709241578094,0.44794952681388,0.907597138990914,0.484132055378062,0.91699604743083,0.439130434782609,13678,11920,1758,13937,12028,1909,14785,12718,2067,15244,13097,2147,15209,13103,2106,15273,13235,2038,9515,9661,10048,10357,10406,10453,2016,2057,2164,2160,2093,2126,57,55,54,55,58,57,17,17,17,17,17,17,22616,26126,22476,25951,22313,25788,23127,26491,22804,26052,26527,29758,25920,28801,10073,70,20,10547,55,21,10896,56,22,10946,54,21,10994,54,22,10937,58,25,176585111,145875457,117126600,121859000,102444537,104903424
179557,"Southeast Missouri State University","One University Plaza  MS2025","Cape Girardeau","MO","63701",-89.531187,37.311107,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.933278587559023,0.327760668719754,0.861859979101358,0.365664403491756,0.829346433148227,0.405099150141643,0.845489250552542,0.428469581749049,0.828125,0.432797577451666,0.842925140631761,0.36845521419299,11387,9985,1402,11812,10390,1422,12645,11087,1558,13245,11693,1552,13984,12002,1982,14203,12162,2041,8333,8800,9019,9468,9775,9819,1441,1460,1680,1741,1556,1702,49,52,49,48,51,49,19,19,20,20,21,21,24274,30844,22997,29169,22406,28436,21570,27307,21004,26539,20482,25867,20225,25610,9524,87,31,10041,79,31,10458,79,32,10693,78,31,10587,79,33,10848,75,34,84159077,84691977,78985854,74922984,64887621,66771715
199759,"Southeastern Baptist Theological Seminary","120 S. Wingate Street","Wake Forest","NC","27587-1889",-78.513755,35.981858,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.824324324324324,0.852459016393443,0.924603174603175,0.553648068669528,0.901408450704225,0.364583333333333,0.952380952380952,0.82,0.760869565217391,0.914285714285714,0.984126984126984,0.682539682539683,5002,2028,2974,3589,628,2961,4547,1631,2916,3649,847,2802,3182,475,2707,3295,620,2675,2275,2194,2199,1899,1860,1959,80,90,65,64,64,50,49,38,46,25,28,53,10,27,22,18,19,20,25838,25838,18710,18710,18955,18955,18587,18587,14952,14952,16623,16623,14493,14493,557,53,23,520,32,0,406,76,0,388,27,0,431,60,0,516,52,0,29316118,29175679,29164373,28484636,25818895,26057829
160612,"Southeastern Louisiana University","548 Ned McGehee Ave.","Hammond","LA","70402",-90.468676,30.514652,"Public","10,000 - 19,999","No","Master's Colleges & Universities: Larger Programs",0.973658051689861,0.438999489535477,0.902144160583942,0.689506953223767,0.896256931608133,0.68703274039701,0.883396989440575,0.696083418107833,0.87304914977871,0.697972251867663,0.879505110274341,0.658956428187197,17259,16055,1204,17053,15861,1192,17352,16116,1236,17714,16467,1247,17788,16512,1276,17857,16501,1356,11616,11452,11449,11321,11432,11791,1995,1990,2080,1984,2280,2342,39,41,39,37,37,36,20,20,20,21,22,22,24209,36687,23469,35947,22689,35167,22601,35079,21677,34155,20787,33265,20082,32560,13257,70,37,13331,62,36,13317,60,36,13544,58,33,13554,58,33,13365,60,34,18086231,18538767,17993714,17405483,15772593,15373999
207847,"Southeastern Oklahoma State University","425 W University Blvd","Durant","OK","74701-3347",-96.376864,34.006808,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.785926660059465,0.64312736443884,0.737219730941704,0.628953771289538,0.753935376967689,0.646153846153846,0.724020442930153,0.622352941176471,0.773261065943993,0.606308411214953,0.722169362511893,0.45290199809705,7208,3824,3384,6534,3721,2813,5698,3663,2035,5039,3733,1306,4631,3799,832,4589,3926,663,4099,3755,3508,3178,3034,3087,502,557,513,501,442,486,33,27,25,29,29,31,24,24,20,18,20,17,18126,27066,17750,26390,17708,26348,17430,26070,17620,26260,16882,26152,16443,25081,3168,93,41,3144,84,41,3122,85,44,3163,83,41,3263,82,43,3519,83,46,27948945,26947397,24306683,23172783,22414207,22175215
137564,"Southeastern University","1000 Longfellow Blvd","Lakeland","FL","33801-6034",-81.918382,28.029733,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.426612761469503,0.522043675319324,0.481429431840996,0.579232693911593,0.480726538849647,0.612930310663308,0.534981458590853,0.566543438077634,0.45850775671017,0.562835660580021,0.464818205597698,0.256081611300026,10958,9351,1607,11672,10138,1534,10672,9215,1457,8770,7469,1301,6988,5878,1110,5325,4489,836,6972,7195,6675,5649,4823,3861,996,1029,800,1005,878,842,41,40,41,39,42,38,28,23,18,17,21,20,44814,44814,43580,43580,42330,42330,39702,39702,39408,39408,37884,37884,35988,35988,8707,57,29,7707,64,34,6240,69,36,5055,76,39,3996,77,39,3436,77,41,9809282,9097593,8521757,10710634,9253414,8945726
107983,"Southern Arkansas University Main Campus","100 E. University","Magnolia","AR","71753",-93.235922,33.291618,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.685347343841214,0.330494037478705,0.650645994832041,0.330818109610802,0.687781531531532,0.368399508800655,0.694506104328524,0.347582900519377,0.691329479768786,0.357023411371237,0.674782608695652,0.277217391304348,5209,3763,1446,5249,3911,1338,5182,3889,1293,5467,3866,1601,5683,3661,2022,5025,3376,1649,3607,3647,3669,4173,3940,3431,832,890,858,846,786,699,38,35,34,35,32,30,18,16,17,16,17,17,24782,30002,24210,29250,23750,28250,23051,27131,22569,26379,21791,25451,21211,24781,3586,95,46,3543,91,49,3475,83,49,3287,83,50,3123,84,50,3036,84,49,52176439,43759568,46425301,40025363,3436747,3557982
130493,"Southern Connecticut State University","501 Crescent Street","New Haven","CT","06515-1355",-72.947897,41.333225,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.796801505174036,0.159533648170012,0.693643512450852,0.239804755156668,0.662250918401425,0.255168935955623,0.649181797803183,0.238087016574586,0.635246376811594,0.256251140719109,0.646000246517934,0.173548625662517,10580,8258,2322,11273,8994,2279,11492,9124,2368,11642,8994,2648,11978,9043,2935,12356,9286,3070,7937,8396,8548,8636,8710,8746,1505,1506,1367,1387,1394,1275,51,48,51,52,53,49,12,13,14,14,14,14,29308,42712,29138,42542,27682,40642,26810,39320,25837,38525,25074,37935,24210,36480,7962,79,41,8122,54,39,7947,54,39,7963,53,38,8106,55,37,8133,54,37,31171882,31031539,28734405,26559120,17435512,15176900
149222,"Southern Illinois University-Carbondale","Lincoln Drive","Carbondale","IL","62901-4512",-89.217273,37.714193,"Public","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.917761557177616,0.240544361965359,0.6637530221313,0.290557579153825,0.718549422336329,0.253014738722644,0.760080391910564,0.230540406544373,0.766527564243356,0.23080229226361,0.806412299615637,0.204087372269617,12905,9426,3479,13129,9523,3606,14404,10626,3778,16271,12170,4101,17873,13518,4355,19411,14593,4818,9711,10270,11327,12909,14096,15235,928,1061,1319,1471,2033,2616,41,40,44,45,44,44,11,12,13,14,15,15,29903,29903,29767,29767,29567,44023,29367,43823,28595,42770,27708,41357,27174,40427,8466,78,36,9552,77,37,10987,77,39,12182,78,39,13031,78,42,13461,76,43,150174329,153968634,149115652,133428376,118057615,124040117
149231,"Southern Illinois University-Edwardsville","Il State Rte 157","Edwardsville","IL","62026-1259",-89.997779,38.793949,"Public","10,000 - 19,999","No","Doctoral/Professional Universities
",0.850450245070101,0.208283071974266,0.856693128935122,0.266336475475316,0.874414976599064,0.304371097234612,0.895106009883628,0.320035618878005,0.893043717349464,0.297875615763547,0.882224505522733,0.269201130233753,15058,11379,3679,15204,11861,3343,15518,12387,3131,16021,12972,3049,16432,13294,3138,16467,13163,3304,10708,11107,11426,11945,12300,12384,1645,1685,1774,1921,2074,2093,47,48,47,49,50,50,16,17,17,19,19,19,26007,26007,25921,25921,25921,25921,25637,25637,24616,37774,23827,36355,22995,34488,10400,72,33,10833,64,34,11402,62,35,11720,60,34,11781,61,35,11421,60,36,27381215,26560211,23680000,22378000,19245000,20447000
228246,"Southern Methodist University","6425 Boaz St","Dallas","TX","75275-0221",-96.783365,32.843612,"Private","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.526695217701642,0.207480688440168,0.472884877140196,0.233903953946372,0.512338332143141,0.236952144958959,0.487659963436929,0.222274289284599,0.489207547169811,0.234804072817032,0.489532019704433,0.105757389162562,13602,7281,6321,12963,7147,5816,12825,6947,5878,13062,6907,6155,13012,6917,6095,12989,6866,6123,10479,10176,9949,10101,10054,9926,1541,1526,1421,1521,1370,1455,78,81,79,79,77,79,11,11,11,11,11,11,81074,81074,79050,79050,76710,76710,74737,74737,72408,72408,69883,69883,67165,67165,6710,71,11,6479,73,11,6452,70,12,6521,68,13,6411,67,13,6391,69,15,1614131000,1607333000,1619232000,1505303000,1383981000,1505296000
183026,"Southern New Hampshire University","2500 North River Road","Manchester","NH","03106-1045",-71.451842,43.038922,"Private","20,000 and above","No","Master's Colleges & Universities: Larger Programs",0.935438709851116,0.452439199884876,0.881649946041009,0.475337745942515,0.728206160660358,0.516837157865635,0.78046353739904,0.5392575928009,0.928690278107915,0.196570258510366,0.917099792099792,0.206340956340956,198776,164723,34053,167841,137294,30547,153883,119733,34150,139865,106439,33426,121208,92032,29176,100304,72585,27719,77505,64252,58584,50173,44379,37696,2146,1985,1539,1475,1666,1542,52,48,56,59,49,55,21,22,24,28,30,30,36006,36006,30774,30774,51878,51878,51538,51538,50436,50436,49982,49982,47418,47418,92902,51,46,82693,52,48,70661,51,47,54529,50,45,41986,54,48,29353,52,44,42185446,39055520,35067286,29333198,23975222,21811715
210146,"Southern Oregon University","1250 Siskiyou Blvd","Ashland","OR","97520",-122.695081,42.185077,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.904310344827586,0.273593898951382,0.782020684168656,0.329094608341811,0.764663548038863,0.304941176470588,0.784814681540122,0.331499312242091,0.781995661605206,0.312066574202497,0.95230194939859,0.341352136043136,10739,9239,1500,7788,6292,1496,7934,6389,1545,7886,6594,1292,7889,6563,1326,7994,6569,1425,3857,4456,4659,4769,4836,4798,622,615,719,652,776,630,40,38,39,37,40,37,20,20,26,21,21,23,28707,46527,29035,46315,28764,45099,27510,43440,26748,42091,25530,40177,24501,38721,5084,45,27,5362,46,29,5549,49,32,5607,48,32,5490,52,35,5406,49,38,29705420,30625858,32193698,30499970,27233325,27993628
160621,"Southern University and A & M College","P.O. Box 9374  Harding Blvd","Baton Rouge","LA","70813",-91.190105,30.524558,"Public","5,000 - 9,999","Yes","Doctoral Universities: High Research Activity
",0.434462869502523,0.454696315964155,0.349048565748367,0.362896663954434,0.372432192085371,0.319961795606495,0.454682494818165,0.512639867384998,0.987945492662474,0.284084880636605,0.78562874251497,0.486626746506986,8749,6959,1790,8050,7058,992,7747,6665,1082,6988,5932,1056,7415,6177,1238,7618,6228,1390,5711,6021,5851,5439,5242,5708,1305,1318,1224,1051,1177,905,30,29,29,34,32,32,22,21,24,24,24,24,24483,31833,24045,31425,23592,30942,23123,30473,23377,32791,22328,32328,19955,30305,6330,77,64,5839,77,68,5491,80,69,5340,81,69,5445,82,69,5388,80,68,10021552,9581946,9409908,9769734,9204878,9242720
160630,"Southern University at New Orleans","6400 Press Drive","New Orleans","LA","70126",-90.044912,30.026162,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.720035382574082,0.121007371007371,0.603346456692913,0.362153344208809,0.300859598853868,0.638095238095238,0.246666666666667,0.535626535626536,0.115364446775039,0.654545454545455,0.214484679665738,0.117548746518106,2688,2293,395,2946,2495,451,3046,2502,544,3111,2590,521,3113,2595,518,3320,2736,584,1660,1901,1949,2098,1988,2182,209,183,194,134,199,122,25,21,16,14,14,11,17,21,18,20,18,20,21629,30530,21629,30530,21739,30640,21353,30254,20539,29440,19755,28656,17557,17557,1894,79,62,1928,77,60,2108,79,62,1981,78,60,2213,62,58,2240,66,60,3138347,3085790,3011926,2990917,2978023,4128793
230603,"Southern Utah University","351 West University Blvd","Cedar City","UT","84720",-113.070146,37.674617,"Public","10,000 - 19,999","No","Master's Colleges & Universities: Larger Programs",0.755600814663951,0.174726494371333,0.783474853037231,0.196331804918716,0.791797346200241,0.210542352224253,0.757974856751903,0.213810222272368,0.722784450959992,0.199293378696676,0.721354477167044,0.170144270895433,17896,15940,1956,15872,14438,1434,14369,13067,1302,15188,13625,1563,15098,13464,1634,16174,14451,1723,9834,8873,8281,7659,7332,7042,1669,1892,1687,1420,1365,1161,40,37,39,35,38,41,23,19,19,19,19,18,20626,34442,20544,34360,20519,34335,20420,34236,20143,33755,19997,33277,19657,32489,10274,62,28,9271,67,31,8550,81,46,8407,64,33,8035,60,33,6953,61,38,30666928,29935393,28932301,27323868,25376584,24216149
217776,"Southern Wesleyan University","907 Wesleyan Drive","Central","SC","29630-1020",-82.761586,34.728068,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.557483731019523,0.377431906614786,0.350287907869482,0.545205479452055,0.536417322834646,0.394495412844037,0.525708289611752,0.383233532934132,0.550223214285714,0.275862068965517,0.622425629290618,0.223112128146453,1580,1236,344,1663,1296,367,1815,1367,448,2034,1499,535,2839,1933,906,2436,1629,807,1005,1048,1104,1167,1289,1691,167,206,197,177,187,185,51,44,60,50,49,43,13,14,14,17,18,18,39238,39238,38236,38236,37896,37896,37856,37856,36860,36860,36120,36120,36230,36230,1150,85,45,1226,84,46,1360,78,44,1424,77,45,1323,81,44,1418,80,46,6696785,5770067,5488936,5055282,4959562,4845154
179326,"Southwest Baptist University","1600 University Ave","Bolivar","MO","65613-2596",-93.407056,37.602425,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.733463035019455,0.314765694076039,0.708612440191388,0.309925725860905,0.703972868217054,0.311768754301445,0.731953290870488,0.343727338651197,0.896703296703297,0.280024509803922,0.904684975767367,0.246095853527194,3478,2663,815,3944,3048,896,3803,2907,896,4014,3052,962,4388,3361,1027,4512,3434,1078,2324,2481,2574,2689,2756,2790,431,436,453,422,436,463,47,46,46,47,47,48,12,12,12,12,15,15,37778,37778,37048,37048,35898,35898,35298,35298,34458,34458,33468,33468,32568,32568,2588,74,38,2663,73,40,2822,70,41,2973,69,39,2967,71,39,2952,74,41,30871530,29899042,27877657,25795030,24818590,26738813
175078,"Southwest Minnesota State University","1501 State St","Marshall","MN","56258-5468",-95.759548,44.45373,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.806034482758621,0.233288770053476,0.639134275618375,0.205252246026261,0.60337552742616,0.271173271173271,0.616284739151633,0.262658227848101,0.541932059447983,0.484818805093046,0.640337804272231,0.223050173869846,8830,8247,583,8553,7984,569,8718,8077,641,8739,8093,646,9019,8381,638,8780,8200,580,4016,3978,4147,4203,4432,4312,291,338,329,481,445,469,45,45,50,39,43,43,16,16,15,14,16,28,22718,22718,21830,21830,21282,21282,20984,20984,20776,20776,20389,20389,20254,20254,6636,25,11,6692,23,11,6713,24,12,7007,25,12,6868,26,12,6622,27,13,14444000,3104000,3052000,2747000,2920000,3181000
228468,"Southwestern Adventist University","100 W Hillcrest","Keene","TX","76059",-97.32702,32.397617,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.622950819672131,0.166267942583732,0.576996805111821,0.118493909191584,0.553299492385787,0.146788990825688,0.623703703703704,0.153206650831354,0.499677627337202,0.174193548387097,0.485094850948509,0.0995934959349594,928,879,49,866,811,55,918,860,58,1008,959,49,1015,975,40,1014,962,52,658,598,785,723,726,714,107,127,128,134,147,164,49,37,40,45,40,38,11,15,15,12,11,11,35708,35708,34834,34834,33798,33798,33669,33669,32732,32732,32146,32146,31122,31122,673,82,48,718,84,49,799,83,50,789,84,52,778,87,50,797,86,53,15356063,14887810,13131532,11430381,10970381,10473208
228325,"Southwestern Assemblies of God University","1200 Sycamore","Waxahachie","TX","75165",-96.853492,32.40443,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.887624466571835,0.50801282051282,0.875342465753425,0.496087636932707,0.906876790830946,0.478672985781991,0.278805120910384,0.561224489795918,0.234732824427481,0.670731707317073,0.279643591501028,0.195339273474983,2284,1864,420,2463,2000,463,2558,2038,520,2626,2131,495,2522,2083,439,2392,1989,403,1655,1682,1716,1786,1759,1660,158,172,188,194,151,189,49,43,45,44,41,33,18,17,15,16,16,14,32224,32224,34582,34582,34500,34500,34178,34178,34442,34442,33732,33732,33144,33144,1683,86,54,1692,90,55,1790,90,54,1774,89,52,1661,86,53,1666,87,54,9176788,10134385,10465389,9927081,8822628,8687342
155900,"Southwestern College","100 College Street","Winfield","KS","67156-2499",-96.975405,37.248608,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.56241134751773,0.28499369482976,0.515675675675676,0.335429769392034,0.555294117647059,0.396186440677966,0.96875,0.381048387096774,0.921518987341772,0.497252747252747,0.911602209944751,0.248618784530387,2018,1787,231,2170,1923,247,2221,1933,288,2338,2003,335,2704,2180,524,2860,2219,641,1013,1029,1035,873,916,906,160,186,188,182,90,123,48,41,38,44,54,53,10,10,10,10,9,8,51612,51612,49312,49312,47077,47077,44809,44809,42821,42821,40864,40864,39210,39210,1359,64,40,1346,66,41,1147,69,41,1226,62,36,1190,61,38,1323,61,37,25870997,27805047,26729244,26542378,26498821,29595690
207865,"Southwestern Oklahoma State University","100 Campus Dr","Weatherford","OK","73096-3001",-98.707768,35.535281,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.931988742964353,0.408152994464016,0.910746812386157,0.4345,0.918562874251497,0.430682312038244,0.919716646989374,0.436029097133077,0.908335994889812,0.348101265822785,0.915547024952015,0.464011516314779,5664,4546,1118,5768,4712,1056,5989,4951,1038,6341,5297,1044,6247,5223,1024,6074,5093,981,4192,4260,4550,4674,4614,4396,670,837,865,815,828,775,40,34,35,33,33,30,20,19,18,21,19,18,22713,29823,22563,29673,21801,28701,21241,28141,19933,26833,19518,26268,18702,25152,4154,86,37,4445,73,36,4623,71,34,4511,73,34,4358,72,34,4239,73,36,28477419,25102511,23202800,22173066,21585225,22267867
